id,fake_timestamp,day,month,year,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month,risk_score,equivalent_score
2230,2024-10-13,13,10,2024,450000,2,2,1,38,-2,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,780,390,390,390,390,1,0.86598891,134.0110898
2231,2024-10-13,13,10,2024,400000,2,1,1,35,-2,-2,-2,-2,-2,-2,4689,10043,17883,9322,15693,5588,10097,18057,9368,15771,5616,10173,0,0.037236348,962.7636522
2232,2024-10-14,14,10,2024,280000,1,2,1,43,0,0,0,0,0,0,149803,131171,132165,133948,133070,135089,6150,6256,6275,5012,5363,4000,0,0.078219928,921.7800722
2233,2024-10-14,14,10,2024,50000,2,3,1,47,1,2,0,0,0,0,50574,48968,50151,50496,2759,-442,0,2463,2300,55,0,37459,1,0.567654252,432.3457479
2234,2024-10-14,14,10,2024,10000,1,2,2,22,1,2,2,2,2,2,6829,6571,8950,8658,9413,9117,0,2500,0,900,0,971,1,0.597821712,402.1782875
2235,2024-10-14,14,10,2024,240000,2,2,1,46,0,0,0,0,-2,-2,177221,169897,166064,0,0,0,7053,6520,0,0,0,0,1,0.871315062,128.684938
2236,2024-10-14,14,10,2024,60000,2,3,2,52,0,0,0,0,2,0,60250,60585,61257,62697,60816,61685,2167,2483,6084,0,1936,1850,0,0.178920686,821.0793138
2237,2024-10-14,14,10,2024,100000,2,1,1,38,0,0,0,0,0,0,68916,66762,68566,65132,48738,51020,3000,5000,2436,3000,3000,2000,0,0.088026315,911.973685
2238,2024-10-14,14,10,2024,380000,1,3,1,34,-1,-1,-1,-1,-1,-1,4539,4119,4686,2363,2416,4718,4131,4700,2382,2423,4732,2353,0,0.088278063,911.7219374
2239,2024-10-14,14,10,2024,290000,2,2,1,30,0,0,0,0,0,0,284054,283149,284434,275889,218834,220695,10222,11019,9019,8010,8002,8001,0,0.141820058,858.1799418
2240,2024-10-14,14,10,2024,30000,2,2,2,49,2,2,2,2,2,2,17667,18577,17991,20182,19560,21241,1500,0,2500,0,2000,0,1,0.75995934,240.0406599
2241,2024-10-14,14,10,2024,20000,2,1,2,24,0,0,0,0,0,0,19167,18925,18340,18317,18747,19328,1585,1700,1570,1000,1000,1000,0,0.156443283,843.556717
2242,2024-10-14,14,10,2024,80000,2,2,2,26,0,0,0,0,0,0,77760,79248,120697,60989,41023,42663,3100,4700,4800,1200,3260,2000,1,0.870942593,129.0574074
2243,2024-10-14,14,10,2024,80000,1,3,2,27,0,0,0,0,0,0,58323,60741,62813,65151,66568,70168,4000,3662,4000,2500,4509,2309,0,0.106744871,893.2551295
2244,2024-10-14,14,10,2024,180000,1,2,1,33,0,0,0,0,0,0,37565,36877,36862,34337,33524,35223,3006,3007,3002,3000,3000,2003,0,0.06706281,932.9371899
2245,2024-10-14,14,10,2024,380000,1,1,1,37,0,0,0,0,0,0,83852,88996,77202,70542,65765,58355,13014,5068,2100,1947,2000,1600,0,0.030733844,969.2661557
2246,2024-10-14,14,10,2024,30000,2,2,2,35,2,2,0,0,0,0,25368,24662,26001,27012,27241,27812,0,1739,1750,975,1010,3226,1,0.548247933,451.7520666
2247,2024-10-14,14,10,2024,80000,2,2,1,27,0,0,0,0,0,0,77039,78746,79757,40498,29212,29621,2984,2449,1612,798,1307,359,1,0.842682183,157.3178172
2248,2024-10-15,15,10,2024,300000,1,1,1,55,0,0,0,0,0,0,127480,130168,134080,126996,127820,130325,4810,6164,6069,4425,4412,4123,0,0.074171007,925.8289933
2249,2024-10-15,15,10,2024,20000,2,2,2,39,0,0,0,0,0,0,20885,20373,19391,20085,19938,0,2157,1660,1300,541,0,0,0,0.144300148,855.6998521
2250,2024-10-15,15,10,2024,300000,1,2,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280774564,719.2254364
2251,2024-10-15,15,10,2024,150000,2,2,1,36,0,0,0,0,0,-1,113368,70001,45813,44309,27428,2013,2354,2500,1200,2618,2013,4724,0,0.094323575,905.6764245
2252,2024-10-15,15,10,2024,50000,1,1,2,27,2,2,0,0,0,0,51042,48878,47884,29506,3672,8346,0,2354,1410,1500,4900,700,1,0.558010817,441.9891834
2253,2024-10-15,15,10,2024,20000,1,2,1,43,2,0,0,2,0,0,11573,12372,14946,14409,16659,17887,1300,2787,0,2500,1500,0,1,0.771436155,228.5638452
2254,2024-10-15,15,10,2024,70000,2,3,2,24,0,0,0,0,0,0,69039,68609,69217,69327,68582,68677,3000,4000,3200,3000,3000,3000,0,0.113095589,886.904411
2255,2024-10-15,15,10,2024,20000,1,3,2,27,3,2,2,5,5,4,1200,1200,1200,1200,1200,600,0,0,0,0,0,0,1,0.78619504,213.8049603
2256,2024-10-15,15,10,2024,160000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,1900,0,2018,0,0,1900,0,2018,0,0,0.200340033,799.6599674
2257,2024-10-15,15,10,2024,310000,1,1,2,33,-1,-1,-1,-1,-1,-1,10878,12910,990,0,1715,11936,12910,990,0,1715,11936,277,0,0.101746395,898.2536048
2258,2024-10-15,15,10,2024,220000,2,2,1,54,-1,-1,-1,-1,-1,-1,265,4786,2367,2873,11768,7484,4786,2367,2888,11768,7484,13062,0,0.12743786,872.5621402
2259,2024-10-15,15,10,2024,500000,1,1,2,40,-1,-1,-1,0,-1,-1,2594,1184,17740,36657,2631,26231,1190,17840,36639,2644,26363,35908,0,0.066776238,933.2237616
2260,2024-10-15,15,10,2024,300000,1,3,1,56,0,0,0,0,0,-1,110350,102556,103834,99368,101600,560,4052,6122,1987,2232,560,0,0,0.075142734,924.8572662
2261,2024-10-15,15,10,2024,200000,2,1,1,49,-1,-1,-1,-1,-2,-2,413,0,103,0,0,0,0,103,0,0,0,225,0,0.297463328,702.5366724
2262,2024-10-15,15,10,2024,40000,1,1,2,35,1,2,2,2,2,3,11074,10600,20406,20774,22132,21497,0,10000,1000,2000,0,0,1,0.601501584,398.4984159
2263,2024-10-15,15,10,2024,20000,1,1,2,22,0,0,0,0,0,0,19231,20235,21579,22231,22301,21687,1331,1675,1327,800,783,777,1,0.830596983,169.4030166
2264,2024-10-15,15,10,2024,250000,2,2,2,31,-2,-2,-2,-2,-1,2,1242,0,0,0,3394,3244,0,0,0,3394,0,37895,0,0.155274153,844.7258472
2265,2024-10-16,16,10,2024,320000,2,3,1,33,0,0,0,0,0,2,71047,19161,19829,17692,15648,15255,2000,1300,1600,2500,0,1000,0,0.074636921,925.3630787
2266,2024-10-16,16,10,2024,50000,2,1,2,29,-2,-2,-2,-2,-2,-2,-101,-101,-101,-101,-101,1100,0,0,0,0,1201,0,0,0.200530335,799.4696647
2267,2024-10-16,16,10,2024,30000,2,3,2,23,0,0,0,0,0,0,28371,28238,28963,29991,22876,22177,2000,2000,2000,2000,2000,2000,1,0.854295731,145.7042694
2268,2024-10-16,16,10,2024,140000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349235415,650.7645845
2269,2024-10-16,16,10,2024,410000,2,1,2,31,0,0,0,0,0,0,134072,133604,133882,135954,134250,129971,15003,15877,30000,14250,9971,27380,0,0.023001961,976.9980386
2270,2024-10-16,16,10,2024,30000,2,2,2,23,0,0,2,2,2,2,18497,21016,22178,21529,23863,22357,3153,1800,0,3000,0,4255,0,0.373882443,626.1175573
2271,2024-10-16,16,10,2024,20000,2,2,2,29,0,0,0,0,0,0,17648,13580,14204,15345,17764,20049,3000,5007,3000,3000,3000,3000,0,0.140123427,859.8765731
2272,2024-10-16,16,10,2024,360000,1,5,1,50,1,-2,-2,-2,-2,-2,4767,-233,-233,-233,-233,-233,0,0,0,0,0,0,0,0.276314467,723.6855328
2273,2024-10-16,16,10,2024,90000,2,2,1,43,2,-1,2,-1,0,-1,390,780,390,780,390,780,780,0,780,0,780,0,1,0.580899775,419.100225
2274,2024-10-16,16,10,2024,230000,2,1,2,27,0,0,0,0,-1,-1,11406,10097,4600,3234,4696,7062,5097,1060,1000,4696,7062,10898,0,0.057756133,942.2438666
2275,2024-10-16,16,10,2024,20000,1,2,1,33,1,2,0,0,2,2,4481,4261,5272,6685,6429,7225,0,1087,1500,0,900,0,0,0.423336923,576.6630769
2276,2024-10-16,16,10,2024,210000,2,2,2,41,0,0,0,0,0,0,227271,211597,99865,77754,49529,30683,9000,4000,3018,2000,3000,3000,0,0.1093679,890.6321004
2277,2024-10-16,16,10,2024,350000,2,1,1,36,-2,-2,-2,-2,-2,-2,1133,0,1342,2195,0,37800,0,1342,2195,0,37800,1000,0,0.131183952,868.8160479
2278,2024-10-16,16,10,2024,390000,2,2,1,32,-1,-1,-1,-1,-1,0,2075,0,682,10943,9942,11168,0,682,11130,9942,6600,1000,0,0.088943481,911.0565186
2279,2024-10-16,16,10,2024,420000,1,4,2,36,1,-2,-1,-1,0,0,944,1819,1133,10415,7792,-3,1819,1143,10429,194,556,0,0,0.137691364,862.3086363
2280,2024-10-17,17,10,2024,240000,1,3,2,40,0,0,0,0,0,0,245311,237034,242807,226872,233115,239229,8491,9600,8896,10690,223765,9395,0,0.125895515,874.1044849
2281,2024-10-17,17,10,2024,340000,2,1,1,36,0,0,0,0,0,0,242518,247338,252656,257535,262670,266351,8849,9300,9200,9226,9530,10139,0,0.102277264,897.722736
2282,2024-10-17,17,10,2024,240000,2,3,1,50,0,0,0,0,0,0,242152,237635,242191,212879,185490,188850,8000,8000,7000,6000,6000,7000,0,0.142975762,857.0242375
2283,2024-10-17,17,10,2024,30000,1,2,1,38,0,0,-1,-1,-1,-1,18526,12529,5937,5880,1680,0,1500,5937,5888,1680,0,0,1,0.854716539,145.2834606
2284,2024-10-17,17,10,2024,130000,2,1,2,30,-1,-1,-1,-1,-1,-1,5002,2437,2448,5457,3855,4684,2437,2774,5457,3855,4684,843,0,0.105185457,894.8145434
2285,2024-10-17,17,10,2024,150000,1,1,3,45,0,0,0,0,0,0,108434,111178,32220,33247,34164,34878,3000,1300,1300,1200,1200,0,0,0.109570719,890.4292807
2286,2024-10-17,17,10,2024,310000,2,1,1,45,0,0,0,0,0,0,91532,93351,96218,97722,101082,103202,3340,4370,4000,5000,3899,3761,0,0.039409317,960.5906829
2287,2024-10-17,17,10,2024,80000,2,2,1,28,2,0,0,0,0,0,52062,49884,22348,22063,8723,7254,2158,1708,1411,4,21,220,1,0.713754654,286.2453461
2288,2024-10-17,17,10,2024,50000,2,2,1,26,0,0,0,0,0,0,41891,33849,30220,30235,28979,23593,1781,2016,1450,1314,814,978,0,0.16530098,834.6990198
2289,2024-10-17,17,10,2024,50000,1,1,2,39,0,0,0,0,0,0,57436,58483,55825,54888,58115,57299,2055,2655,1862,4007,2517,37793,0,0.153225929,846.7740715
2290,2024-10-17,17,10,2024,280000,1,1,2,47,-2,-2,-2,-2,-2,-2,2180,251,4250,1000,5507,5348,251,4250,1000,5507,5348,433,0,0.11087098,889.1290203
2291,2024-10-17,17,10,2024,240000,1,1,1,35,0,0,0,0,0,0,188964,183744,168683,155064,148969,148619,8000,6017,6900,5250,5400,6200,0,0.104574919,895.4250813
2292,2024-10-17,17,10,2024,80000,1,3,2,27,0,0,2,2,2,0,10100,59714,62163,62756,61149,62464,50000,4000,2200,0,2300,5108,0,0.248767421,751.2325794
2293,2024-10-17,17,10,2024,50000,1,3,1,55,-1,-1,-1,0,0,0,1344,780,13032,14292,16698,15436,1200,13032,1500,3000,554,2000,0,0.180329666,819.6703345
2294,2024-10-17,17,10,2024,180000,2,3,1,36,0,0,0,-1,0,0,8911,5838,-2,120442,90430,92325,1034,2,120444,3236,3352,3897,0,0.088329427,911.6705731
2295,2024-10-18,18,10,2024,100000,2,5,2,34,0,0,0,0,0,-1,91674,91348,87244,23181,7721,3219,5004,3811,3002,4000,3219,1864,0,0.085468002,914.5319983
2296,2024-10-18,18,10,2024,170000,2,2,2,34,-1,-1,-1,-1,-1,-1,3105,1599,1122,1692,648,0,1599,1122,1692,648,0,631,0,0.143614486,856.3855141
2297,2024-10-18,18,10,2024,10000,1,2,2,23,-2,-1,-1,-1,0,0,998,780,390,3622,3695,3126,780,390,3622,108,246,98,1,0.781725585,218.2744145
2298,2024-10-18,18,10,2024,20000,2,1,2,24,0,0,0,0,2,0,15451,16789,18203,19602,16121,15321,1600,2000,4000,0,1500,2000,1,0.778306663,221.693337
2299,2024-10-18,18,10,2024,50000,2,3,1,32,-1,-1,-1,-1,-1,-1,1442,1444,1447,1261,1261,1261,1444,1447,1261,1261,1261,91,0,0.18672277,813.2772297
2300,2024-10-18,18,10,2024,500000,1,1,2,30,-2,-2,-2,-1,-1,0,3317,22426,12762,11692,184515,168259,11393,25742,18076,184637,841,37384,0,0.05577977,944.22023
2301,2024-10-18,18,10,2024,30000,1,2,2,23,0,0,-2,-2,-2,-2,41300,0,0,0,0,0,0,0,0,0,0,0,0,0.188146666,811.8533343
2302,2024-10-18,18,10,2024,70000,2,2,1,47,0,0,0,0,0,-2,136809,118811,52953,53696,11790,12045,3158,10000,2446,11790,430,423,0,0.161015987,838.9840126
2303,2024-10-18,18,10,2024,340000,2,1,2,50,1,-2,-2,-2,-2,-2,2728,15650,11550,11058,6912,4125,15650,11554,11058,6917,4125,4850,0,0.084502429,915.4975712
2304,2024-10-18,18,10,2024,410000,2,1,1,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,3996,0,0.324032396,675.9676039
2305,2024-10-18,18,10,2024,130000,2,2,2,31,0,0,0,0,0,0,95292,97544,99208,102946,103750,105818,4600,4000,5300,3700,3600,3700,0,0.083882198,916.1178023
2306,2024-10-18,18,10,2024,200000,2,1,2,40,2,2,0,0,0,2,185696,181236,185410,189069,197736,183299,0,8600,8300,13257,917,7000,1,0.686303914,313.6960864
2307,2024-10-18,18,10,2024,100000,2,3,1,46,2,2,2,2,2,2,43677,42674,45983,46927,47759,46865,0,4000,2000,1900,0,2000,1,0.739138901,260.8610988
2308,2024-10-18,18,10,2024,80000,2,1,2,31,0,0,0,0,0,0,68613,69744,70313,71636,52471,53316,2600,3000,3000,2000,2000,2454,0,0.100787334,899.2126659
2309,2024-10-19,19,10,2024,230000,2,1,1,30,2,0,0,0,0,0,63064,62725,61465,57637,58172,57560,2800,2158,2610,2022,2064,2038,1,0.627454519,372.5454807
2310,2024-10-19,19,10,2024,20000,1,3,2,31,0,0,0,0,0,0,7222,13627,11974,11467,10469,9380,10009,2004,5013,3010,3690,4384,0,0.133633345,866.3666546
2311,2024-10-19,19,10,2024,90000,1,2,1,31,0,0,0,0,-2,-2,5287,7525,10360,0,0,0,2500,3000,0,0,0,0,0,0.158670008,841.3299918
2312,2024-10-19,19,10,2024,20000,1,2,2,37,0,0,0,-2,-1,0,7440,15960,0,-1953,5985,6893,10050,0,18047,7985,1000,2000,0,0.101086922,898.913078
2313,2024-10-19,19,10,2024,50000,2,1,1,35,0,0,2,2,2,0,44487,47438,46400,49276,48286,47915,4000,0,3700,0,2000,6000,1,0.573420882,426.5791178
2314,2024-10-19,19,10,2024,360000,2,1,2,27,-1,-1,-1,-1,-1,0,660,660,658,1095,4948,3861,663,661,1100,4953,19,1264,0,0.129093468,870.9065318
2315,2024-10-19,19,10,2024,50000,1,2,2,30,0,0,0,0,0,-2,26666,21062,6495,2207,0,0,2000,2000,1000,0,0,0,0,0.151876867,848.1231332
2316,2024-10-19,19,10,2024,360000,1,1,2,30,-1,-1,-1,-1,0,-1,2020,28057,6085,90872,81622,11576,28057,6179,90872,0,11576,8718,0,0.0782938,921.7061996
2317,2024-10-19,19,10,2024,300000,2,1,1,42,1,-2,-2,-2,-1,3,-694,-694,0,0,694,394,0,694,0,694,0,0,0,0.270466417,729.5335829
2318,2024-10-19,19,10,2024,20000,1,2,2,25,-1,-1,-1,-1,0,0,769,1011,628,2198,365,-34,1500,700,2500,0,0,2000,0,0.274996459,725.0035405
2319,2024-10-19,19,10,2024,330000,2,1,1,31,0,0,0,0,0,0,22285,23111,23622,23253,22525,22419,1700,1700,1700,1000,1000,1211,0,0.039901312,960.0986876
2320,2024-10-19,19,10,2024,210000,2,2,1,48,-1,-1,-1,-1,-1,-1,1417,-3,355,12816,0,102,0,358,12816,0,102,210,0,0.198767021,801.2329787
2321,2024-10-19,19,10,2024,300000,2,2,1,34,-1,-1,-1,-1,-1,-1,37505,57210,36667,34252,25583,28676,57210,36679,34263,25583,28676,37173,0,0.031268023,968.731977
2322,2024-10-20,20,10,2024,50000,1,2,2,23,2,2,0,0,0,0,51246,49758,48456,44116,21247,20066,8,2401,2254,2004,704,707,0,0.426008672,573.9913285
2323,2024-10-20,20,10,2024,50000,1,2,2,26,0,0,0,0,0,0,47052,47874,40933,16603,16932,17287,1728,2856,1276,605,627,633,0,0.17046532,829.5346797
2324,2024-10-20,20,10,2024,50000,2,2,1,28,0,0,0,0,0,0,15314,16327,17366,18325,17365,17964,1269,1308,1267,605,862,1000,0,0.172408313,827.5916874
2325,2024-10-20,20,10,2024,10000,1,1,2,36,1,2,3,2,0,0,8803,10926,10425,9919,9825,10581,2620,0,0,400,1100,0,1,0.584173203,415.8267975
2326,2024-10-20,20,10,2024,80000,2,2,1,36,0,0,0,0,0,0,77998,77452,74773,76908,77068,78434,3700,3500,4000,3200,4000,2700,0,0.120010354,879.9896464
2327,2024-10-20,20,10,2024,50000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,-2000,0,0,0,0,0,2000,0,0.241557196,758.4428042
2328,2024-10-20,20,10,2024,160000,2,2,1,42,-1,0,0,0,0,0,34186,35186,36512,36382,37105,38034,1569,1895,1606,1329,1528,1600,0,0.111982726,888.0172744
2329,2024-10-20,20,10,2024,30000,2,2,2,22,0,0,0,0,0,0,24426,25429,26491,27132,27672,28253,1712,1774,1415,955,991,1358,0,0.162469894,837.5301063
2330,2024-10-20,20,10,2024,320000,1,2,2,32,0,0,0,-1,0,0,281017,187071,150441,167983,142305,153555,10454,80003,174169,10000,15013,1770,0,0.088364027,911.6359726
2331,2024-10-20,20,10,2024,20000,1,2,2,24,0,0,2,3,2,2,14068,16706,18342,17755,17967,17538,3200,2200,0,800,0,1401,0,0.424631655,575.3683448
2332,2024-10-20,20,10,2024,150000,1,1,1,36,1,-2,-2,-2,-1,-1,0,-316,-632,-1264,316,782,0,0,0,1580,782,638,0,0.24404712,755.9528798
2333,2024-10-20,20,10,2024,50000,1,2,2,27,0,0,0,0,0,0,49321,47912,39421,40165,41198,43766,1700,2000,1700,1700,3400,1000,0,0.158289224,841.7107761
2334,2024-10-20,20,10,2024,90000,1,1,1,38,2,0,0,0,0,0,88937,87866,87343,89786,67803,69324,3103,3500,4200,2426,2613,3000,1,0.725990415,274.0095854
2335,2024-10-20,20,10,2024,130000,2,2,1,35,0,0,0,0,0,0,80713,93349,68158,69208,54677,59601,28000,3500,3000,3000,10000,3500,0,0.065961435,934.0385646
2336,2024-10-21,21,10,2024,360000,1,1,2,29,-2,-2,-2,-2,-2,-2,6906,4893,508,0,4861,2547,4893,508,0,4861,2547,0,0,0.078859814,921.1401865
2337,2024-10-21,21,10,2024,80000,2,2,1,49,0,0,0,0,0,0,83888,83503,82265,81974,81253,78343,3900,3000,3500,3200,3800,3300,0,0.129506692,870.4933077
2338,2024-10-21,21,10,2024,300000,1,2,1,41,0,0,0,0,0,0,163033,140472,96234,64482,100558,76056,5505,5000,3000,95000,4000,3500,0,0.112680465,887.319535
2339,2024-10-21,21,10,2024,290000,1,2,1,36,0,0,0,0,0,0,154923,159186,323836,112929,62375,63637,6507,6400,4490,2000,2306,2912,0,0.129502609,870.4973906
2340,2024-10-21,21,10,2024,170000,2,1,2,28,0,0,0,0,0,2,42062,43170,44283,46352,51384,50568,2000,2000,3000,6000,0,2000,0,0.105963953,894.0360472
2341,2024-10-21,21,10,2024,240000,1,2,1,31,0,0,0,0,0,0,168376,172809,176012,179175,180809,184383,7648,7900,8000,6500,6900,7000,0,0.105867662,894.1323385
2342,2024-10-21,21,10,2024,430000,2,1,2,38,-1,-1,-1,-1,-1,-1,590,590,590,590,590,590,590,590,590,590,590,590,0,0.174768388,825.2316117
2343,2024-10-21,21,10,2024,20000,2,1,2,23,-1,-1,-1,-1,-1,-1,1207,0,174,1200,1434,0,0,174,1200,1434,0,974,0,0.182285681,817.7143186
2344,2024-10-21,21,10,2024,160000,2,2,1,36,-2,-2,-2,-2,-2,-2,-20,-20,3640,2935,1603,14129,0,3660,3135,1650,14200,1500,1,0.892302692,107.6973081
2345,2024-10-21,21,10,2024,240000,2,1,1,55,-1,0,0,-2,-2,-1,80199,82300,0,0,0,21585,3900,0,0,0,21585,0,0,0.144847527,855.1524729
2346,2024-10-21,21,10,2024,420000,1,1,2,36,-1,-1,-1,2,2,2,9464,37856,31429,22483,16437,-2474,40146,23040,63,104,23,50212,0,0.130477935,869.5220649
2347,2024-10-21,21,10,2024,200000,2,1,2,41,-1,-1,-1,-1,-1,-1,504,2502,21699,2914,3392,4343,2502,21699,3003,3392,4343,326,0,0.116635464,883.3645359
2348,2024-10-21,21,10,2024,250000,2,1,2,31,0,0,0,0,0,0,67492,67875,67448,68165,68787,70111,3500,2658,3000,4000,3000,2500,0,0.033379696,966.6203037
2349,2024-10-21,21,10,2024,780000,1,1,1,48,0,0,0,0,0,0,171459,178587,190663,195124,184872,191090,10000,15004,10000,8000,10028,7003,0,0.03486935,965.1306495
2350,2024-10-21,21,10,2024,160000,2,1,2,32,-1,-1,-1,-1,-1,-1,9441,5714,5030,3181,4998,1250,5726,5037,3182,5000,1252,749,0,0.09377753,906.2224701
2351,2024-10-21,21,10,2024,90000,2,1,1,29,0,0,0,0,0,0,4034,11387,4387,35670,41995,35912,10400,3400,36139,618,3200,8500,0,0.06600894,933.9910597
2352,2024-10-21,21,10,2024,50000,2,3,2,51,-1,-1,2,-1,-1,-1,390,780,390,390,390,1320,780,0,390,390,1320,0,0,0.319567978,680.4320216
2353,2024-10-21,21,10,2024,200000,2,1,2,27,0,0,0,0,0,0,86192,67483,58112,23949,9270,4496,15186,10188,1074,209,112,2797,0,0.042725716,957.2742842
2354,2024-10-21,21,10,2024,50000,2,3,2,23,-1,-1,-1,-1,0,0,3237,5365,8263,14054,22071,20506,5389,8276,14075,15022,3012,3018,1,0.913597822,86.40217781
2355,2024-10-21,21,10,2024,210000,2,2,2,31,-1,-1,-1,-1,-1,-1,1154,1368,1080,1567,788,0,1368,1080,1567,788,0,1638,1,0.855522871,144.477129
2356,2024-10-21,21,10,2024,240000,1,2,1,34,0,0,0,0,0,0,242805,237854,240535,242770,191520,173461,10000,11000,9248,8005,8000,8000,0,0.149133787,850.8662134
2357,2024-10-22,22,10,2024,20000,2,2,1,21,0,0,0,2,0,0,14326,15334,18206,17482,34862,14860,1252,3124,0,349,297,0,0,0.308932126,691.0678744
2358,2024-10-22,22,10,2024,250000,1,1,2,28,-2,-1,-1,-2,-2,-2,4003,2527,1652,7734,3337,7866,2549,1715,8042,4023,9167,3036,0,0.065953478,934.0465218
2359,2024-10-22,22,10,2024,60000,2,3,2,22,-1,-1,-1,-1,0,0,4049,1808,3496,11548,14519,5861,1815,3496,11548,3500,200,1100,0,0.110289589,889.7104114
2360,2024-10-22,22,10,2024,210000,1,2,1,48,0,0,0,0,0,0,186004,169351,163576,115854,111606,120885,8100,7000,4000,5000,105015,4100,0,0.128087804,871.9121963
2361,2024-10-22,22,10,2024,150000,2,5,2,36,0,0,0,0,0,0,144833,141559,80614,110343,64419,18536,6041,13013,64442,3000,2000,4000,0,0.066432722,933.5672781
2362,2024-10-22,22,10,2024,20000,2,2,1,49,0,0,0,0,0,0,13561,14573,15290,16300,16624,16974,1543,1260,1270,594,617,1425,1,0.794685066,205.3149343
2363,2024-10-22,22,10,2024,210000,2,2,2,27,0,0,0,0,0,0,46066,38952,29735,15381,12475,10535,1951,3034,3000,3000,3000,92,0,0.046325818,953.6741823
2364,2024-10-22,22,10,2024,20000,1,6,2,21,0,0,0,0,0,-2,13203,4443,3259,2969,0,0,1036,1132,2000,0,0,0,0,0.193935528,806.0644716
2365,2024-10-22,22,10,2024,440000,2,1,2,51,0,-1,-1,-2,-1,0,26106,8999,0,0,10961,11349,8999,0,0,10961,503,448,0,0.065718047,934.2819527
2366,2024-10-22,22,10,2024,170000,2,2,1,37,-1,0,0,0,0,0,168719,166207,158403,146324,118981,113666,7000,7000,6011,5000,6000,9000,0,0.150123492,849.8765081
2367,2024-10-22,22,10,2024,150000,2,2,1,51,0,0,0,0,0,0,146018,147598,148393,149709,107862,108623,7000,7600,6000,4000,4100,4300,0,0.119909875,880.0901249
2368,2024-10-22,22,10,2024,210000,1,2,2,48,-1,-1,-1,-1,-1,0,2776,2776,2776,526,4880,1315,2776,2776,526,4880,0,1315,0,0.163640872,836.3591284
2369,2024-10-22,22,10,2024,150000,2,2,1,28,0,-1,-1,-1,-1,-1,12780,850,850,430,840,430,850,850,430,840,430,860,1,0.879442275,120.5577254
2370,2024-10-22,22,10,2024,180000,2,2,1,36,0,0,0,0,-2,-1,20138,21494,25600,0,0,36565,2000,5000,0,0,36565,1548,0,0.097868443,902.1315575
2371,2024-10-22,22,10,2024,140000,2,2,1,29,0,0,0,0,0,0,100064,95224,104440,88467,71519,63150,6029,30000,7981,3000,3000,3000,0,0.065380484,934.6195161
2372,2024-10-22,22,10,2024,140000,2,3,2,43,0,0,0,0,0,0,141036,141558,132406,120046,92820,90525,4504,6213,5423,3400,4000,4000,0,0.109340958,890.6590417
2373,2024-10-22,22,10,2024,210000,2,2,1,44,0,0,0,0,0,0,36612,40534,42889,42936,44936,47166,4534,3000,1000,2000,2230,1026,0,0.054866057,945.1339431
2374,2024-10-23,23,10,2024,20000,2,3,1,51,1,-1,-1,-1,-2,-2,0,780,340,-50,-830,-1660,780,340,0,0,0,0,0,0.415243685,584.7563148
2375,2024-10-23,23,10,2024,80000,2,2,2,34,1,-2,-1,-1,-1,0,-3,-3,1266,1347,2495,1248,0,1269,1351,2498,3,0,0,0.250165462,749.8345375
2376,2024-10-23,23,10,2024,300000,2,2,1,28,-1,-1,-1,-1,-2,-2,16666,1000,16666,0,0,0,1000,16666,0,0,0,0,0,0.105122298,894.877702
2377,2024-10-23,23,10,2024,300000,2,1,2,28,-1,-1,-1,-1,0,0,16094,2259,0,12880,14895,9386,2259,0,12880,2500,200,280,0,0.0546312,945.3688003
2378,2024-10-23,23,10,2024,70000,2,1,1,45,1,1,-1,0,0,0,116630,-67526,71562,68709,28528,29171,0,140043,1830,1021,1103,1011,0,0.223117888,776.882112
2379,2024-10-23,23,10,2024,200000,2,1,2,29,-1,-1,-1,0,0,-1,2116,0,9781,29313,49113,732,0,9781,20000,20000,732,1005,0,0.090094551,909.9054486
2380,2024-10-23,23,10,2024,100000,1,1,2,26,0,0,0,0,0,0,91189,93383,96301,90858,92724,96030,3500,4300,4400,4000,4700,5000,0,0.099939018,900.0609815
2381,2024-10-23,23,10,2024,210000,1,3,1,50,-1,-1,-1,-1,-1,-1,4137,390,390,4962,0,780,390,390,4962,0,780,6668,1,0.81881249,181.1875105
2382,2024-10-23,23,10,2024,30000,1,2,2,24,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242893368,757.106632
2383,2024-10-23,23,10,2024,130000,2,3,2,53,0,0,0,0,0,0,101156,100184,99001,88214,90167,90682,3615,4700,3200,3403,3300,3500,0,0.094401322,905.5986777
